URL,Title,Department,Field,Credit,Professor,Class Format,Period,Language
https://syllabus.sfc.keio.ac.jp//courses/2021_25795?locale=en,FUNDAMENTALS OF INFORMATION TECHNOLOGY 1 (10),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Fundamentals of Information Technology,2 Unit,Hiroshi Sakakibara,On campus,"Tue 4th , Tue 5th",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_25801?locale=en,FUNDAMENTALS OF INFORMATION TECHNOLOGY 1 (19),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Fundamentals of Information Technology,2 Unit,Yuu Akiyama,On campus,"Thu 4th , Thu 5th",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_43712?locale=en,ACADEMIC PROJECT Human service and Community,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Akihito Shimazu Gen Miyagaki Junya Hoshida Yoshinori Isagai Miki Akiyama Kotomi Shiota Mika Kunieda Satoko Oki Wakana Baba Yuko Toukairin,Online (Live),,Japanese
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Sachiko Mori,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Yasutake Miyashiro,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Ikumi Waragai,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Yoko Hasebe,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Tatsuma Wada,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_43698?locale=en,CIVIL CODE(GENERAL PROVISIONS AND REAL RIGHTS),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Policy Management,2 Unit,Kunifumi Saito,Online (Live),Tue 3rd,Japanese
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Takashi Hattori,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_43700?locale=en,CIVIL CODE(FAMILY AND INHERITANCE),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Policy Management,2 Unit,,Online (Live),Fri 2nd,Japanese
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Mitsuhiro Watanabe,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Akira Wakita,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Toshiyuki Masui,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Tomoyuki Furutani,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Rodney Van Meter D,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Yasushi Watanabe,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Isao Yanagimachi,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Yoko Hamada,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Koji Matsui,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Yoko Hirose,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Naohisa Yahagi,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Mamoru Fujita,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Jin Mitsugi,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Gen Miyagaki,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_43704?locale=en,THEORY OF GLOBAL ENVIRONMENT TECHNOLOGY (GIGA/GG/GI)/THEORY OF GLOBAL ENVIRONMENT TECHNOLOGY,MEDIA AND GOVERNANCE,Program Courses - Heisetsu,2 Unit,Hiroki Kuroda Norichika Kanie Hajime Narukawa Rajib Shaw Shohei Matsukawa Satoko Oki Tomohiro Ichinose Tomoko Seki Wanglin Yan Yasushi Ikeda Yoshiaki Miyamoto Sachiko Tsukahara,Online (Live),Mon 2nd,English
https://syllabus.sfc.keio.ac.jp//courses/2021_43711?locale=en,ACADEMIC PROJECT Novel Computing: AI and Brain Science,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Atsushi Aoyama Hideyuki Kawashima Wanglin Yan,On campus,,Japanese
https://syllabus.sfc.keio.ac.jp/,FIELDWORK A （ＧＲ）,MEDIA AND GOVERNANCE,Program Courses,2 Unit,Ken Jimbo,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_26657?locale=en,SEMINAR B (2),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Miki Akiyama,On campus,Tue 5th,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_26660?locale=en,SEMINAR B (1),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Yuichiro Shimizu,Online (Live),Tue 6th,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_26656?locale=en,SEMINAR B (1),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Miki Akiyama,On campus,Tue 4th,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_26661?locale=en,SEMINAR B (2),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Yuichiro Shimizu,Online (Live),Mon 6th,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_26604?locale=en,SEMINAR A,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,4 Unit,Fumitoshi Kato,On campus,"Tue 4th , Tue 5th",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_26602?locale=en,SEMINAR A,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,4 Unit,Yoshinori Isagai,On campus,"Tue 4th , Tue 5th",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_26687?locale=en,COMPARATIVE POLITICAL AND ECONOMIC SYSTEMS,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Policy Management,2 Unit,Tomoki Kamo,On campus,Mon 2nd,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_26203?locale=en,SEMINAR A,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,4 Unit,Yoko Hasebe,On campus,"Thu 3rd , Thu 4th",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_26632?locale=en,SEMINAR A,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,4 Unit,Yuko Toukairin,Online (Live),"Thu 3rd , Thu 4th",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_26715?locale=en,SEMINAR B (1),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Tomoyoshi Soga,Online (Live),Fri 5th,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_26713?locale=en,SEMINAR B (1),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Akio Kanai,Online (Live),Fri 5th,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_26265?locale=en,SEMINAR B (1),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Yasuhiro Naito,Online (Live),Tue 5th,Japanese
https://syllabus.sfc.keio.ac.jp/,PHYSICAL EDUCATION 3,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Wellness Subjects,1 Unit,Kotomi Shiota Masaki Mori Takaaki Kato Yuko Toukairin,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_26640?locale=en,SEMINAR B (1),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Eiji Oguma,On campus,Thu 3rd,Japanese
https://syllabus.sfc.keio.ac.jp/,PHYSICAL EDUCATION 2 TO 5 (バスケットボール),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Wellness Subjects,1 Unit,Naoki Sasaki,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_26697?locale=en,REGIONAL STRATEGY STUDIES(EUROPE),MEDIA AND GOVERNANCE,Program Courses,2 Unit,Yoko Hirose,On campus,Tue 1st,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_26242?locale=en,SEMINAR B (2),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Masaru Tomita,Online (Live),Fri 5th,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_26266?locale=en,SEMINAR B (2),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Yasuhiro Naito,Online (Live),Fri 4th,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_26648?locale=en,SEMINAR A,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,4 Unit,Taro Ozawa,Online (Live),"Mon 4th , Mon 5th",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_26641?locale=en,SEMINAR B (2),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Eiji Oguma,On campus,Thu 4th,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_26738?locale=en,SEMINAR A,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,4 Unit,Hiroyuki Kusumoto,Online (Live),"Thu 4th , Thu 5th",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_26241?locale=en,SEMINAR B (1),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Masaru Tomita,Online (Live),Tue 5th,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_26708?locale=en,INTRODUCTION TO THE INTERNET,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Interdisciplinary Subjects,2 Unit,Masaaki Sato Osamu Nakamura,Online (Live),Tue 2nd,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_26698?locale=en,WORLD HISTORY AND CIVILIZATION,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Policy Management,2 Unit,Michito Tsuruoka,Online (Live),Thu 2nd,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_31526?locale=en,SEMINAR B (1),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Sachiko Mori,On campus,Mon 4th,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_31431?locale=en,GERMAN SKILL,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Anette Liebhart,Online (Live),Tue 4th,German
https://syllabus.sfc.keio.ac.jp//courses/2021_31432?locale=en,GERMAN INTENSIVE 2 GA,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,4 Unit,Dagmar Kunst Markus Grasmueck Junko Nakagawa Yukiko Sato,Online (Live),"Mon 2nd , Tue 1st , Wed 2nd , Fri 1st",German
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Akira Wakita,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_31501?locale=en,PROJECT ENGLISH B (Presentation),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Cameron High I,Online (Live),Wed 1st,English
https://syllabus.sfc.keio.ac.jp//courses/2021_31500?locale=en,PROJECT ENGLISH A EA04(Speaking/Presentation),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Mark Lewis,Online (Live),Tue 4th,English
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Yasushi Watanabe,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_31502?locale=en,PROJECT ENGLISH A EA09(Writing),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Walter Wyman,Online (Live),Thu 2nd,English
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Yasushi Watanabe,,,
https://syllabus.sfc.keio.ac.jp/,PHYSICAL EDUCATION 2 TO 5 (フィットネスプログラム),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Wellness Subjects,1 Unit,Kenta Nagakubo,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_31449?locale=en,SPANISH INTENSIVE 1 SA,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,4 Unit,Aingeru Aroz Rafael Mamoru Fujita Rokusana Shintani Veronica Prieto M,On campus,"Tue 1st , Wed 1st , Wed 2nd , Thu 2nd",Spanish
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Yasushi Ikeda,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Yasushi Ikeda,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_31499?locale=en,PROJECT ENGLISH B EB07(Presentation),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Nerida Rand,Online (Live),Tue 1st,English
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Ikumi Waragai,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_31503?locale=en,PROJECT ENGLISH A EA06(Project),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Cameron High I,Online (Live),Fri 2nd,English
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Sachiko Mori,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Sachiko Mori,,,
https://syllabus.sfc.keio.ac.jp/,"INTRODUCTION TO KEIO GIJUKU, ITS HISTORY, PEOPLE AND TRADITION",POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Introductory Subjects,2 Unit,Kunihiro Baba Keita Yamauchi Takaaki Kato,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Ikumi Waragai,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_31247?locale=en,PUBLISHING SKILLS,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Interdisciplinary Subjects,2 Unit,Tatsuya Inoue,On campus,Mon 1st,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_31241?locale=en,INTERACTION DESIGN (GIGA/GI),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Environment And Information Studies,2 Unit,Nao Tokui,Online (Live),Wed 2nd,English
https://syllabus.sfc.keio.ac.jp//courses/2021_31365?locale=en,NETWORK INDUSTRIES,MEDIA AND GOVERNANCE,Program Courses - Heisetsu,2 Unit,Takeshi Natsuno,Online (Live),Mon 4th,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_31309?locale=en,SEMINAR B (1),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Tomohiro Ichinose,On campus,Mon 5th,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_31239?locale=en,WORKSHOP ON DESIGNING LEARNING ENVIRONMENTS [2nd half of semester],POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Interdisciplinary Subjects,2 Unit,Masaki Suwa,Online (Live),"Mon 4th , Mon 5th",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_36590?locale=en,"EVIDENCE BASED HEALTH POLICY, MANAGEMENT AND COMMUNICATION [1st half of semester]",POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Policy Management,2 Unit,Miki Akiyama Toru Takebayashi,Online (Live),"Thu 1st , Thu 2nd",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_35205?locale=en,SEMINAR B (2),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Shinichi Ueyama,On campus,Mon 4th,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_35204?locale=en,SEMINAR B (1),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Shinichi Ueyama,On campus,Mon 5th,Japanese
https://syllabus.sfc.keio.ac.jp/,INTERNSHIP B （ＣＩ）,MEDIA AND GOVERNANCE,Program Courses,2 Unit,Jin Mitsugi,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_35212?locale=en,SEMINAR A,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,4 Unit,Hiroya Tanaka,On campus,"Tue 6th , Tue 7th",Japanese
https://syllabus.sfc.keio.ac.jp/,INTERNSHIP A （ＢＩ）,MEDIA AND GOVERNANCE,Program Courses,2 Unit,Hiroki Kuroda,,,
https://syllabus.sfc.keio.ac.jp/,INTERNSHIP A （ＥＧ）,MEDIA AND GOVERNANCE,Program Courses,2 Unit,Satoko Oki,,,
https://syllabus.sfc.keio.ac.jp/,INTERNSHIP B （ＥＧ）,MEDIA AND GOVERNANCE,Program Courses,2 Unit,Satoko Oki,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_35200?locale=en,DESIGN STUDIO(LANDSCAPE AND ARCHITECTURE),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Environment And Information Studies,4 Unit,Hajime Ishikawa Hidenori Kasagi Haruka Kuryu,On campus,"Tue 3rd , Tue 4th",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_35214?locale=en,DESIGN PROGRAMMING,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Environment And Information Studies,2 Unit,Seiya Aoki,Online (Live),Wed 2nd,Japanese
https://syllabus.sfc.keio.ac.jp/,INTERNSHIP A （ＸＤ）,MEDIA AND GOVERNANCE,Program Courses,2 Unit,Shohei Matsukawa,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_35195?locale=en,APPLIED ENVIRONMENTAL DESIGN (URBAN ENVIRONMENT DESIGN),MEDIA AND GOVERNANCE,Program Courses,4 Unit,Yasushi Ikeda Takuji Hasegawa,Online (Live),"Tue 3rd , Tue 4th",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_35179?locale=en,SEMINAR B (2),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Tomohiro Ichinose,On campus,Mon 4th,Japanese
https://syllabus.sfc.keio.ac.jp/,INTERNSHIP B （ＢＩ）,MEDIA AND GOVERNANCE,Program Courses,2 Unit,Hiroki Kuroda,,,
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Atsushi Shinjo,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_35325?locale=en,FUNDAMENTALS OF PROGRAMMING WITH SCRIPT LANGUAGES (GIGA/GG/GI),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Fundamentals of Information Technology,2 Unit,Achmad Thamrin H,Online (Live),Thu 1st,English
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Yuichiro Shimizu,,,
https://syllabus.sfc.keio.ac.jp/,INTERNSHIP B （ＸＤ）,MEDIA AND GOVERNANCE,Program Courses,2 Unit,Shohei Matsukawa,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_35302?locale=en,MACROECONOMICS 1 (GIGA/GG),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Policy Management,2 Unit,Sayuri Shirai,Online (Live),Tue 3rd,English
https://syllabus.sfc.keio.ac.jp/,INDEPENDENT RESEARCH,MEDIA AND GOVERNANCE,Independent Research (Doctoral Program),2 Unit,Keisuke Uehara,,,
https://syllabus.sfc.keio.ac.jp/,INTERNSHIP A （ＣＩ）,MEDIA AND GOVERNANCE,Program Courses,2 Unit,Jin Mitsugi,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_36583?locale=en,ENVIRONMENT AND HEALTH SCIENCE [1st half of semester],POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Special Subjects,2 Unit,Akihito Shimazu,Online (Live),"Wed 1st , Wed 2nd",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_35233?locale=en,PUBLIC POLICY,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Interdisciplinary Subjects,2 Unit,Shinichi Ueyama,On campus,Mon 2nd,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_35303?locale=en,MICROECONOMICS 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Policy Management,2 Unit,Akira Kaneko,Online (Live),Tue 5th,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_35320?locale=en,FORMULATION OF POLICY,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Interdisciplinary Subjects,2 Unit,Koichi Fujinami Mitsuaki Ashida Mitsuru Ikeda Fumio Shimpo Tadashi Kageyama Yusuke Takada Yutaka Ogawa Yasuhiro Yanagisako,Online (Live),Wed 5th,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_25265?locale=en,SEMINAR ON ECONOMIC THEORY,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Policy Management,2 Unit,Taro Ozawa,Online (Live),Mon 2nd,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_25199?locale=en,COMPUTER ARCHITECTURE [2nd half of semester],POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Environment And Information Studies,2 Unit,Rodney Van Meter D,Online (Live),"Mon 4th , Thu 1st",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_25196?locale=en,WORKSHOPS ON NEW BUSINESS CREATION,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Interdisciplinary Subjects,2 Unit,Yoshinori Isagai,Online (Live),Tue 3rd,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_25235?locale=en,CORPORATE GOVERNANCE,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Policy Management,2 Unit,Isao Yanagimachi,Online (Live),Thu 1st,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_25167?locale=en,OUTLINE OF EARTH ENVIRONMENT,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Environment And Information Studies,2 Unit,Wanglin Yan,Online (Live),Mon 1st,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_25230?locale=en,COMMUNITY INVESTMENT [2nd half of semester],POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Policy Management,2 Unit,Takuji Hiroishi,Online (Live),"Mon 3rd , Mon 4th",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_25241?locale=en,NETWORK SOCIETY [2nd half of semester],POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Policy Management,2 Unit,Gen Miyagaki,On campus,"Mon 4th , Mon 5th",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_25168?locale=en,SPORTS COMMUNICATION,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Environment And Information Studies,2 Unit,Yuko Toukairin,Online (Live),Tue 1st,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_25227?locale=en,MANAGEMENT OF SOCIAL ENTERPRISE(MUSEUM) [2nd half of semester],POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Policy Management,2 Unit,Kazuhiro Suzuki Masatoshi Tamamura,On campus,"Mon 1st , Mon 2nd",Japanese
https://syllabus.sfc.keio.ac.jp/,GENETIC ENGINEERING LABORATORY (TTCK),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Environment And Information Studies,4 Unit,Josephine Galipon F,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_25251?locale=en,ENVIRONMENTAL POLICY,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Policy Management,2 Unit,Sachiko Tsukahara,Online (Live),Tue 4th,Japanese
